query_time,cv_x,cv_xt,cv_y,cv_yt,uwb_x,uwb_xt,uwb_y,uwb_yt,dist
2022-08-17T18:17:11.800Z,-0.187,2022-08-17 18:17:11.767217+00:00,5.19,2022-08-17 18:17:11.767217+00:00,-0.48,2022-08-17 18:17:11.472898+00:00,6.535,2022-08-17 18:17:11.472898+00:00,1.3765442237719787
2022-08-17T18:17:11.900Z,-0.108,2022-08-17 18:17:11.887907+00:00,5.298,2022-08-17 18:17:11.887907+00:00,-0.171,2022-08-17 18:17:11.878840+00:00,6.404,2022-08-17 18:17:11.878840+00:00,1.1077928506720016
2022-08-17T18:17:12.000Z,-0.057,2022-08-17 18:17:11.948295+00:00,5.369,2022-08-17 18:17:11.948295+00:00,-0.179,2022-08-17 18:17:11.984584+00:00,6.762,2022-08-17 18:17:11.984584+00:00,1.3983322208974516
2022-08-17T18:17:12.100Z,0.011,2022-08-17 18:17:12.067391+00:00,5.457,2022-08-17 18:17:12.067391+00:00,-0.179,2022-08-17 18:17:11.984584+00:00,6.762,2022-08-17 18:17:11.984584+00:00,1.3187588862259847
2022-08-17T18:17:12.200Z,0.08,2022-08-17 18:17:12.189212+00:00,5.519,2022-08-17 18:17:12.189212+00:00,0.122,2022-08-17 18:17:12.185189+00:00,6.885,2022-08-17 18:17:12.185189+00:00,1.3666455282918095
2022-08-17T18:17:12.300Z,-1.466,2022-08-17 18:17:12.253189+00:00,7.095,2022-08-17 18:17:12.253189+00:00,0.122,2022-08-17 18:17:12.185189+00:00,6.885,2022-08-17 18:17:12.185189+00:00,1.6018252089413503
2022-08-17T18:17:12.400Z,-1.467,2022-08-17 18:17:12.383795+00:00,7.097,2022-08-17 18:17:12.383795+00:00,0.122,2022-08-17 18:17:12.185189+00:00,6.885,2022-08-17 18:17:12.185189+00:00,1.6030798482920308
2022-08-17T18:17:12.500Z,-1.466,2022-08-17 18:17:12.497849+00:00,7.095,2022-08-17 18:17:12.497849+00:00,0.548,2022-08-17 18:17:12.459311+00:00,6.814,2022-08-17 18:17:12.459311+00:00,2.033508544363657
2022-08-17T18:17:12.600Z,-1.466,2022-08-17 18:17:12.552966+00:00,7.094,2022-08-17 18:17:12.552966+00:00,0.555,2022-08-17 18:17:12.544727+00:00,7.257,2022-08-17 18:17:12.544727+00:00,2.027562576099687
2022-08-17T18:17:12.700Z,-1.466,2022-08-17 18:17:12.670632+00:00,7.093,2022-08-17 18:17:12.670632+00:00,0.928,2022-08-17 18:17:12.627616+00:00,7.234,2022-08-17 18:17:12.627616+00:00,2.3981486609466063
2022-08-17T18:17:12.800Z,0.409,2022-08-17 18:17:12.787643+00:00,5.861,2022-08-17 18:17:12.787643+00:00,1.212,2022-08-17 18:17:12.727716+00:00,7.006,2022-08-17 18:17:12.727716+00:00,1.3985113514019114
2022-08-17T18:17:12.900Z,-1.466,2022-08-17 18:17:12.877486+00:00,7.092,2022-08-17 18:17:12.877486+00:00,1.212,2022-08-17 18:17:12.727716+00:00,7.006,2022-08-17 18:17:12.727716+00:00,2.6793805254200085
2022-08-17T18:17:13.000Z,-1.466,2022-08-17 18:17:12.972765+00:00,7.096,2022-08-17 18:17:12.972765+00:00,0.979,2022-08-17 18:17:12.996542+00:00,7.248,2022-08-17 18:17:12.996542+00:00,2.4497201881031225
2022-08-17T18:17:13.100Z,-1.468,2022-08-17 18:17:13.090475+00:00,7.105,2022-08-17 18:17:13.090475+00:00,0.979,2022-08-17 18:17:12.996542+00:00,7.248,2022-08-17 18:17:12.996542+00:00,2.4511748203667563
2022-08-17T18:17:13.200Z,0.55,2022-08-17 18:17:13.146061+00:00,5.991,2022-08-17 18:17:13.146061+00:00,1.087,2022-08-17 18:17:13.114160+00:00,6.921,2022-08-17 18:17:13.114160+00:00,1.0739036269610047
2022-08-17T18:17:13.300Z,0.586,2022-08-17 18:17:13.269050+00:00,6.028,2022-08-17 18:17:13.269050+00:00,1.087,2022-08-17 18:17:13.114160+00:00,6.921,2022-08-17 18:17:13.114160+00:00,1.02393847471418
2022-08-17T18:17:13.400Z,0.624,2022-08-17 18:17:13.388146+00:00,6.063,2022-08-17 18:17:13.388146+00:00,1.087,2022-08-17 18:17:13.114160+00:00,6.921,2022-08-17 18:17:13.114160+00:00,0.9749528193712765
2022-08-17T18:17:13.500Z,0.637,2022-08-17 18:17:13.451704+00:00,6.075,2022-08-17 18:17:13.451704+00:00,1.087,2022-08-17 18:17:13.114160+00:00,6.921,2022-08-17 18:17:13.114160+00:00,0.9582358791028439
2022-08-17T18:17:13.600Z,0.667,2022-08-17 18:17:13.571174+00:00,6.117,2022-08-17 18:17:13.571174+00:00,1.087,2022-08-17 18:17:13.114160+00:00,6.921,2022-08-17 18:17:13.114160+00:00,0.9070920570702846
2022-08-17T18:17:13.700Z,0.671,2022-08-17 18:17:13.688137+00:00,6.171,2022-08-17 18:17:13.688137+00:00,0.933,2022-08-17 18:17:13.696598+00:00,7.331,2022-08-17 18:17:13.696598+00:00,1.1892199123795397
2022-08-17T18:17:13.800Z,0.675,2022-08-17 18:17:13.749154+00:00,6.194,2022-08-17 18:17:13.749154+00:00,0.933,2022-08-17 18:17:13.696598+00:00,7.331,2022-08-17 18:17:13.696598+00:00,1.1659043700063916
2022-08-17T18:17:13.900Z,0.677,2022-08-17 18:17:13.867533+00:00,6.211,2022-08-17 18:17:13.867533+00:00,0.933,2022-08-17 18:17:13.696598+00:00,7.331,2022-08-17 18:17:13.696598+00:00,1.1488846765450396
2022-08-17T18:17:14.000Z,0.684,2022-08-17 18:17:13.987229+00:00,6.226,2022-08-17 18:17:13.987229+00:00,1.042,2022-08-17 18:17:13.958334+00:00,7.042,2022-08-17 18:17:13.958334+00:00,0.8910779988306297
2022-08-17T18:17:14.100Z,0.685,2022-08-17 18:17:14.040013+00:00,6.231,2022-08-17 18:17:14.040013+00:00,1.042,2022-08-17 18:17:13.958334+00:00,7.042,2022-08-17 18:17:13.958334+00:00,0.8860981886901699
2022-08-17T18:17:14.200Z,0.669,2022-08-17 18:17:14.188903+00:00,6.233,2022-08-17 18:17:14.188903+00:00,1.113,2022-08-17 18:17:14.181442+00:00,6.651,2022-08-17 18:17:14.181442+00:00,0.609803246957574
2022-08-17T18:17:14.300Z,0.663,2022-08-17 18:17:14.247892+00:00,6.227,2022-08-17 18:17:14.247892+00:00,1.113,2022-08-17 18:17:14.181442+00:00,6.651,2022-08-17 18:17:14.181442+00:00,0.6182847240551876
2022-08-17T18:17:14.400Z,0.641,2022-08-17 18:17:14.360708+00:00,6.206,2022-08-17 18:17:14.360708+00:00,0.601,2022-08-17 18:17:14.384507+00:00,6.579,2022-08-17 18:17:14.384507+00:00,0.37513864103821604
2022-08-17T18:17:14.500Z,0.621,2022-08-17 18:17:14.448018+00:00,6.185,2022-08-17 18:17:14.448018+00:00,0.601,2022-08-17 18:17:14.384507+00:00,6.579,2022-08-17 18:17:14.384507+00:00,0.3945072876386444
2022-08-17T18:17:14.600Z,0.599,2022-08-17 18:17:14.567555+00:00,6.18,2022-08-17 18:17:14.567555+00:00,0.601,2022-08-17 18:17:14.384507+00:00,6.579,2022-08-17 18:17:14.384507+00:00,0.39900501249984316
2022-08-17T18:17:14.700Z,0.576,2022-08-17 18:17:14.687891+00:00,6.201,2022-08-17 18:17:14.687891+00:00,0.601,2022-08-17 18:17:14.384507+00:00,6.579,2022-08-17 18:17:14.384507+00:00,0.37882581749400357
2022-08-17T18:17:14.800Z,0.562,2022-08-17 18:17:14.767871+00:00,6.212,2022-08-17 18:17:14.767871+00:00,0.601,2022-08-17 18:17:14.384507+00:00,6.579,2022-08-17 18:17:14.384507+00:00,0.3690663896916109
2022-08-17T18:17:14.900Z,0.542,2022-08-17 18:17:14.889634+00:00,6.188,2022-08-17 18:17:14.889634+00:00,0.298,2022-08-17 18:17:14.887145+00:00,6.64,2022-08-17 18:17:14.887145+00:00,0.5136535797597442
2022-08-17T18:17:15.000Z,0.527,2022-08-17 18:17:14.947032+00:00,6.183,2022-08-17 18:17:14.947032+00:00,0.298,2022-08-17 18:17:14.887145+00:00,6.64,2022-08-17 18:17:14.887145+00:00,0.5111653352879085
2022-08-17T18:17:15.100Z,0.495,2022-08-17 18:17:15.069481+00:00,6.194,2022-08-17 18:17:15.069481+00:00,0.298,2022-08-17 18:17:14.887145+00:00,6.64,2022-08-17 18:17:14.887145+00:00,0.4875705077217035
2022-08-17T18:17:15.200Z,0.46,2022-08-17 18:17:15.187463+00:00,6.235,2022-08-17 18:17:15.187463+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.9027829196434763
2022-08-17T18:17:15.300Z,0.448,2022-08-17 18:17:15.248082+00:00,6.246,2022-08-17 18:17:15.248082+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.886965613764141
2022-08-17T18:17:15.400Z,0.418,2022-08-17 18:17:15.367856+00:00,6.282,2022-08-17 18:17:15.367856+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.8403856257695035
2022-08-17T18:17:15.500Z,0.386,2022-08-17 18:17:15.491338+00:00,6.324,2022-08-17 18:17:15.491338+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.7877182237323193
2022-08-17T18:17:15.600Z,0.367,2022-08-17 18:17:15.547649+00:00,6.355,2022-08-17 18:17:15.547649+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.7513734091648436
2022-08-17T18:17:15.700Z,0.342,2022-08-17 18:17:15.697528+00:00,6.407,2022-08-17 18:17:15.697528+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.6942081820318744
2022-08-17T18:17:15.800Z,0.33,2022-08-17 18:17:15.757430+00:00,6.439,2022-08-17 18:17:15.757430+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.6609848712338278
2022-08-17T18:17:15.900Z,0.316,2022-08-17 18:17:15.848042+00:00,6.465,2022-08-17 18:17:15.848042+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.6316335963198919
2022-08-17T18:17:16.000Z,0.301,2022-08-17 18:17:15.969179+00:00,6.494,2022-08-17 18:17:15.969179+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.5992703897240378
2022-08-17T18:17:16.100Z,0.284,2022-08-17 18:17:16.088966+00:00,6.53,2022-08-17 18:17:16.088966+00:00,-0.044,2022-08-17 18:17:15.182168+00:00,6.984,2022-08-17 18:17:15.182168+00:00,0.5600892785976177
2022-08-17T18:17:16.200Z,0.279,2022-08-17 18:17:16.148167+00:00,6.574,2022-08-17 18:17:16.148167+00:00,-0.106,2022-08-17 18:17:16.194897+00:00,7.327,2022-08-17 18:17:16.194897+00:00,0.8457150820459572
2022-08-17T18:17:16.300Z,0.272,2022-08-17 18:17:16.267652+00:00,6.663,2022-08-17 18:17:16.267652+00:00,-0.106,2022-08-17 18:17:16.194897+00:00,7.327,2022-08-17 18:17:16.194897+00:00,0.7640549718443036
2022-08-17T18:17:16.400Z,0.273,2022-08-17 18:17:16.388827+00:00,6.792,2022-08-17 18:17:16.388827+00:00,-0.106,2022-08-17 18:17:16.194897+00:00,7.327,2022-08-17 18:17:16.194897+00:00,0.6556416704267661
2022-08-17T18:17:16.500Z,0.273,2022-08-17 18:17:16.448371+00:00,6.833,2022-08-17 18:17:16.448371+00:00,-0.106,2022-08-17 18:17:16.194897+00:00,7.327,2022-08-17 18:17:16.194897+00:00,0.6226371334894826
2022-08-17T18:17:16.600Z,0.272,2022-08-17 18:17:16.567751+00:00,6.942,2022-08-17 18:17:16.567751+00:00,-0.297,2022-08-17 18:17:16.552341+00:00,7.666,2022-08-17 18:17:16.552341+00:00,0.920834947208239
2022-08-17T18:17:16.700Z,0.271,2022-08-17 18:17:16.688038+00:00,7.036,2022-08-17 18:17:16.688038+00:00,-0.297,2022-08-17 18:17:16.552341+00:00,7.666,2022-08-17 18:17:16.552341+00:00,0.8482476053606052
2022-08-17T18:17:16.800Z,0.267,2022-08-17 18:17:16.747891+00:00,7.09,2022-08-17 18:17:16.747891+00:00,-0.297,2022-08-17 18:17:16.552341+00:00,7.666,2022-08-17 18:17:16.552341+00:00,0.8061463886912852
2022-08-17T18:17:16.900Z,0.253,2022-08-17 18:17:16.867359+00:00,7.185,2022-08-17 18:17:16.867359+00:00,-0.297,2022-08-17 18:17:16.552341+00:00,7.666,2022-08-17 18:17:16.552341+00:00,0.7306579226970723
2022-08-17T18:17:17.000Z,-1.43,2022-08-17 18:17:16.993407+00:00,7.17,2022-08-17 18:17:16.993407+00:00,-0.081,2022-08-17 18:17:16.901417+00:00,7.942,2022-08-17 18:17:16.901417+00:00,1.554279575880736
2022-08-17T18:17:17.100Z,-1.428,2022-08-17 18:17:17.054139+00:00,7.17,2022-08-17 18:17:17.054139+00:00,-0.081,2022-08-17 18:17:16.901417+00:00,7.942,2022-08-17 18:17:16.901417+00:00,1.5525440412432752
2022-08-17T18:17:17.200Z,0.218,2022-08-17 18:17:17.197147+00:00,7.557,2022-08-17 18:17:17.197147+00:00,-0.406,2022-08-17 18:17:17.121679+00:00,7.901,2022-08-17 18:17:17.121679+00:00,0.7125391217329752
2022-08-17T18:17:17.300Z,-1.416,2022-08-17 18:17:17.264888+00:00,7.162,2022-08-17 18:17:17.264888+00:00,-0.032,2022-08-17 18:17:17.228603+00:00,8.047,2022-08-17 18:17:17.228603+00:00,1.6427662645671786
2022-08-17T18:17:17.400Z,-1.413,2022-08-17 18:17:17.382442+00:00,7.164,2022-08-17 18:17:17.382442+00:00,-0.024,2022-08-17 18:17:17.385759+00:00,8.363,2022-08-17 18:17:17.385759+00:00,1.834917436834693
2022-08-17T18:17:17.500Z,0.216,2022-08-17 18:17:17.498981+00:00,7.861,2022-08-17 18:17:17.498981+00:00,-0.024,2022-08-17 18:17:17.385759+00:00,8.363,2022-08-17 18:17:17.385759+00:00,0.5564207041439057
2022-08-17T18:17:17.600Z,-1.423,2022-08-17 18:17:17.592991+00:00,7.167,2022-08-17 18:17:17.592991+00:00,-0.024,2022-08-17 18:17:17.385759+00:00,8.363,2022-08-17 18:17:17.385759+00:00,1.840548016216909
2022-08-17T18:17:17.700Z,-1.429,2022-08-17 18:17:17.681949+00:00,7.167,2022-08-17 18:17:17.681949+00:00,-0.024,2022-08-17 18:17:17.385759+00:00,8.363,2022-08-17 18:17:17.385759+00:00,1.8451127336832294
2022-08-17T18:17:17.800Z,0.242,2022-08-17 18:17:17.797510+00:00,8.133,2022-08-17 18:17:17.797510+00:00,-0.024,2022-08-17 18:17:17.385759+00:00,8.363,2022-08-17 18:17:17.385759+00:00,0.35164755082326427
2022-08-17T18:17:17.900Z,-1.439,2022-08-17 18:17:17.859810+00:00,7.169,2022-08-17 18:17:17.859810+00:00,-0.118,2022-08-17 18:17:17.876153+00:00,8.774,2022-08-17 18:17:17.876153+00:00,2.0787173930094487
2022-08-17T18:17:18.000Z,-1.442,2022-08-17 18:17:17.951743+00:00,7.169,2022-08-17 18:17:17.951743+00:00,-0.118,2022-08-17 18:17:17.876153+00:00,8.774,2022-08-17 18:17:17.876153+00:00,2.080625146440367
2022-08-17T18:17:18.100Z,0.282,2022-08-17 18:17:18.097693+00:00,8.461,2022-08-17 18:17:18.097693+00:00,-0.118,2022-08-17 18:17:17.876153+00:00,8.774,2022-08-17 18:17:17.876153+00:00,0.5079064874561057
2022-08-17T18:17:18.200Z,-1.437,2022-08-17 18:17:18.160701+00:00,7.169,2022-08-17 18:17:18.160701+00:00,-0.118,2022-08-17 18:17:17.876153+00:00,8.774,2022-08-17 18:17:17.876153+00:00,2.0774469909001283
2022-08-17T18:17:18.300Z,-1.435,2022-08-17 18:17:18.283298+00:00,7.17,2022-08-17 18:17:18.283298+00:00,-0.206,2022-08-17 18:17:18.228526+00:00,9.062,2022-08-17 18:17:18.228526+00:00,2.256126104631565
2022-08-17T18:17:18.400Z,-1.434,2022-08-17 18:17:18.341197+00:00,7.17,2022-08-17 18:17:18.341197+00:00,-0.206,2022-08-17 18:17:18.228526+00:00,9.062,2022-08-17 18:17:18.228526+00:00,2.2555815214706825
2022-08-17T18:17:18.500Z,-1.433,2022-08-17 18:17:18.460063+00:00,7.17,2022-08-17 18:17:18.460063+00:00,-0.206,2022-08-17 18:17:18.228526+00:00,9.062,2022-08-17 18:17:18.228526+00:00,2.2550372502466556
2022-08-17T18:17:18.600Z,-1.439,2022-08-17 18:17:18.582488+00:00,7.17,2022-08-17 18:17:18.582488+00:00,-0.206,2022-08-17 18:17:18.228526+00:00,9.062,2022-08-17 18:17:18.228526+00:00,2.258307552128363
2022-08-17T18:17:18.700Z,0.263,2022-08-17 18:17:18.698188+00:00,9.002,2022-08-17 18:17:18.698188+00:00,-0.206,2022-08-17 18:17:18.228526+00:00,9.062,2022-08-17 18:17:18.228526+00:00,0.4728223767970376
2022-08-17T18:17:18.800Z,-1.444,2022-08-17 18:17:18.759990+00:00,7.17,2022-08-17 18:17:18.759990+00:00,-0.206,2022-08-17 18:17:18.228526+00:00,9.062,2022-08-17 18:17:18.228526+00:00,2.2610413530052913
2022-08-17T18:17:18.900Z,0.265,2022-08-17 18:17:18.819331+00:00,9.126,2022-08-17 18:17:18.819331+00:00,-0.073,2022-08-17 18:17:18.843165+00:00,9.339,2022-08-17 18:17:18.843165+00:00,0.39951595712812327
2022-08-17T18:17:19.000Z,0.276,2022-08-17 18:17:18.997255+00:00,9.303,2022-08-17 18:17:18.997255+00:00,-0.073,2022-08-17 18:17:18.843165+00:00,9.339,2022-08-17 18:17:18.843165+00:00,0.3508518205738713
2022-08-17T18:17:19.100Z,0.286,2022-08-17 18:17:19.059716+00:00,9.379,2022-08-17 18:17:19.059716+00:00,0.067,2022-08-17 18:17:19.062461+00:00,9.642,2022-08-17 18:17:19.062461+00:00,0.3422426040106637
2022-08-17T18:17:19.200Z,0.302,2022-08-17 18:17:19.177693+00:00,9.467,2022-08-17 18:17:19.177693+00:00,0.067,2022-08-17 18:17:19.062461+00:00,9.642,2022-08-17 18:17:19.062461+00:00,0.2930017064796716
2022-08-17T18:17:19.300Z,0.314,2022-08-17 18:17:19.267122+00:00,9.524,2022-08-17 18:17:19.267122+00:00,0.067,2022-08-17 18:17:19.062461+00:00,9.642,2022-08-17 18:17:19.062461+00:00,0.2737389267166803
2022-08-17T18:17:19.400Z,0.328,2022-08-17 18:17:19.359084+00:00,9.605,2022-08-17 18:17:19.359084+00:00,0.067,2022-08-17 18:17:19.062461+00:00,9.642,2022-08-17 18:17:19.062461+00:00,0.26360955976595374
2022-08-17T18:17:19.500Z,0.358,2022-08-17 18:17:19.477311+00:00,9.76,2022-08-17 18:17:19.477311+00:00,0.067,2022-08-17 18:17:19.062461+00:00,9.642,2022-08-17 18:17:19.062461+00:00,0.31401433088316216
2022-08-17T18:17:19.600Z,0.381,2022-08-17 18:17:19.597896+00:00,9.895,2022-08-17 18:17:19.597896+00:00,0.067,2022-08-17 18:17:19.062461+00:00,9.642,2022-08-17 18:17:19.062461+00:00,0.4032431028548412
2022-08-17T18:17:19.700Z,0.395,2022-08-17 18:17:19.685723+00:00,9.983,2022-08-17 18:17:19.685723+00:00,-0.142,2022-08-17 18:17:19.673542+00:00,9.941,2022-08-17 18:17:19.673542+00:00,0.5386399539581148
2022-08-17T18:17:19.800Z,0.406,2022-08-17 18:17:19.748588+00:00,10.054,2022-08-17 18:17:19.748588+00:00,0.127,2022-08-17 18:17:19.757938+00:00,9.747,2022-08-17 18:17:19.757938+00:00,0.41483731751133507
2022-08-17T18:17:19.900Z,0.424,2022-08-17 18:17:19.896460+00:00,10.182,2022-08-17 18:17:19.896460+00:00,0.127,2022-08-17 18:17:19.757938+00:00,9.747,2022-08-17 18:17:19.757938+00:00,0.5267200394896708
2022-08-17T18:17:20.000Z,0.429,2022-08-17 18:17:19.957010+00:00,10.224,2022-08-17 18:17:19.957010+00:00,0.127,2022-08-17 18:17:19.757938+00:00,9.747,2022-08-17 18:17:19.757938+00:00,0.564564433878012
2022-08-17T18:17:20.100Z,0.438,2022-08-17 18:17:20.016785+00:00,10.312,2022-08-17 18:17:20.016785+00:00,-0.098,2022-08-17 18:17:20.083422+00:00,9.997,2022-08-17 18:17:20.083422+00:00,0.6217081308781475
2022-08-17T18:17:20.200Z,0.458,2022-08-17 18:17:20.168486+00:00,10.509,2022-08-17 18:17:20.168486+00:00,-0.098,2022-08-17 18:17:20.083422+00:00,9.997,2022-08-17 18:17:20.083422+00:00,0.7558306688670423
2022-08-17T18:17:20.300Z,0.482,2022-08-17 18:17:20.289293+00:00,10.642,2022-08-17 18:17:20.289293+00:00,-0.098,2022-08-17 18:17:20.083422+00:00,9.997,2022-08-17 18:17:20.083422+00:00,0.8674243482863503
2022-08-17T18:17:20.400Z,0.491,2022-08-17 18:17:20.349521+00:00,10.68,2022-08-17 18:17:20.349521+00:00,-0.098,2022-08-17 18:17:20.083422+00:00,9.997,2022-08-17 18:17:20.083422+00:00,0.9018924547860458
2022-08-17T18:17:20.500Z,0.511,2022-08-17 18:17:20.466741+00:00,10.756,2022-08-17 18:17:20.466741+00:00,-0.098,2022-08-17 18:17:20.083422+00:00,9.997,2022-08-17 18:17:20.083422+00:00,0.9731197254192315
2022-08-17T18:17:20.600Z,0.537,2022-08-17 18:17:20.586738+00:00,10.843,2022-08-17 18:17:20.586738+00:00,0.139,2022-08-17 18:17:20.558121+00:00,9.805,2022-08-17 18:17:20.558121+00:00,1.1116870063106794
2022-08-17T18:17:20.700Z,0.555,2022-08-17 18:17:20.648573+00:00,10.911,2022-08-17 18:17:20.648573+00:00,0.139,2022-08-17 18:17:20.558121+00:00,9.805,2022-08-17 18:17:20.558121+00:00,1.1816480017331725
2022-08-17T18:17:20.800Z,0.583,2022-08-17 18:17:20.768157+00:00,11.005,2022-08-17 18:17:20.768157+00:00,0.139,2022-08-17 18:17:20.558121+00:00,9.805,2022-08-17 18:17:20.558121+00:00,1.2795061547331466
2022-08-17T18:17:20.900Z,0.611,2022-08-17 18:17:20.888195+00:00,11.098,2022-08-17 18:17:20.888195+00:00,0.139,2022-08-17 18:17:20.558121+00:00,9.805,2022-08-17 18:17:20.558121+00:00,1.3764566829363003
2022-08-17T18:17:21.000Z,0.62,2022-08-17 18:17:20.946595+00:00,11.126,2022-08-17 18:17:20.946595+00:00,0.464,2022-08-17 18:17:20.905448+00:00,9.764,2022-08-17 18:17:20.905448+00:00,1.3709048106998531
2022-08-17T18:17:21.100Z,0.644,2022-08-17 18:17:21.096858+00:00,11.178,2022-08-17 18:17:21.096858+00:00,0.464,2022-08-17 18:17:20.905448+00:00,9.764,2022-08-17 18:17:20.905448+00:00,1.4254108179749458
2022-08-17T18:17:21.200Z,0.652,2022-08-17 18:17:21.156667+00:00,11.188,2022-08-17 18:17:21.156667+00:00,0.464,2022-08-17 18:17:20.905448+00:00,9.764,2022-08-17 18:17:20.905448+00:00,1.4363565017084037
2022-08-17T18:17:21.300Z,0.665,2022-08-17 18:17:21.277182+00:00,11.184,2022-08-17 18:17:21.277182+00:00,0.464,2022-08-17 18:17:20.905448+00:00,9.764,2022-08-17 18:17:20.905448+00:00,1.4341551519971611
2022-08-17T18:17:21.400Z,0.665,2022-08-17 18:17:21.396420+00:00,11.144,2022-08-17 18:17:21.396420+00:00,0.464,2022-08-17 18:17:20.905448+00:00,9.764,2022-08-17 18:17:20.905448+00:00,1.3945612213165839
2022-08-17T18:17:21.500Z,0.665,2022-08-17 18:17:21.458396+00:00,11.118,2022-08-17 18:17:21.458396+00:00,0.464,2022-08-17 18:17:20.905448+00:00,9.764,2022-08-17 18:17:20.905448+00:00,1.3688378282324034
2022-08-17T18:17:21.600Z,0.66,2022-08-17 18:17:21.576755+00:00,11.07,2022-08-17 18:17:21.576755+00:00,0.5,2022-08-17 18:17:21.570273+00:00,9.418,2022-08-17 18:17:21.570273+00:00,1.659730098540122
2022-08-17T18:17:21.700Z,0.653,2022-08-17 18:17:21.636668+00:00,11.056,2022-08-17 18:17:21.636668+00:00,0.5,2022-08-17 18:17:21.570273+00:00,9.418,2022-08-17 18:17:21.570273+00:00,1.6451300860418303
2022-08-17T18:17:21.800Z,0.629,2022-08-17 18:17:21.756598+00:00,10.999,2022-08-17 18:17:21.756598+00:00,0.5,2022-08-17 18:17:21.570273+00:00,9.418,2022-08-17 18:17:21.570273+00:00,1.5862540780089436
2022-08-17T18:17:21.900Z,0.606,2022-08-17 18:17:21.876526+00:00,10.925,2022-08-17 18:17:21.876526+00:00,0.5,2022-08-17 18:17:21.570273+00:00,9.418,2022-08-17 18:17:21.570273+00:00,1.5107233366834592
2022-08-17T18:17:22.000Z,0.586,2022-08-17 18:17:21.996141+00:00,10.827,2022-08-17 18:17:21.996141+00:00,0.5,2022-08-17 18:17:21.570273+00:00,9.418,2022-08-17 18:17:21.570273+00:00,1.4116221165736962
2022-08-17T18:17:22.100Z,0.564,2022-08-17 18:17:22.056830+00:00,10.744,2022-08-17 18:17:22.056830+00:00,0.5,2022-08-17 18:17:21.570273+00:00,9.418,2022-08-17 18:17:21.570273+00:00,1.3275435962709479
2022-08-17T18:17:22.200Z,0.521,2022-08-17 18:17:22.177438+00:00,10.628,2022-08-17 18:17:22.177438+00:00,0.801,2022-08-17 18:17:22.149993+00:00,9.245,2022-08-17 18:17:22.149993+00:00,1.4110595309908092
2022-08-17T18:17:22.300Z,0.478,2022-08-17 18:17:22.296177+00:00,10.546,2022-08-17 18:17:22.296177+00:00,0.801,2022-08-17 18:17:22.149993+00:00,9.245,2022-08-17 18:17:22.149993+00:00,1.3404961767942498
2022-08-17T18:17:22.400Z,0.466,2022-08-17 18:17:22.356635+00:00,10.528,2022-08-17 18:17:22.356635+00:00,0.801,2022-08-17 18:17:22.149993+00:00,9.245,2022-08-17 18:17:22.149993+00:00,1.3260143287310298
2022-08-17T18:17:22.500Z,0.431,2022-08-17 18:17:22.477940+00:00,10.496,2022-08-17 18:17:22.477940+00:00,0.801,2022-08-17 18:17:22.149993+00:00,9.245,2022-08-17 18:17:22.149993+00:00,1.3045692775778537
2022-08-17T18:17:22.600Z,0.405,2022-08-17 18:17:22.595862+00:00,10.478,2022-08-17 18:17:22.595862+00:00,0.577,2022-08-17 18:17:22.541385+00:00,9.027,2022-08-17 18:17:22.541385+00:00,1.4611587867168994
2022-08-17T18:17:22.700Z,0.388,2022-08-17 18:17:22.655462+00:00,10.46,2022-08-17 18:17:22.655462+00:00,0.577,2022-08-17 18:17:22.541385+00:00,9.027,2022-08-17 18:17:22.541385+00:00,1.4454099764426718
2022-08-17T18:17:22.800Z,0.362,2022-08-17 18:17:22.777324+00:00,10.44,2022-08-17 18:17:22.777324+00:00,0.577,2022-08-17 18:17:22.541385+00:00,9.027,2022-08-17 18:17:22.541385+00:00,1.4292634466745453
2022-08-17T18:17:22.900Z,0.346,2022-08-17 18:17:22.870950+00:00,10.392,2022-08-17 18:17:22.870950+00:00,0.27,2022-08-17 18:17:22.898745+00:00,8.846,2022-08-17 18:17:22.898745+00:00,1.5478669193441656
2022-08-17T18:17:23.000Z,0.325,2022-08-17 18:17:22.987019+00:00,10.251,2022-08-17 18:17:22.987019+00:00,0.27,2022-08-17 18:17:22.898745+00:00,8.846,2022-08-17 18:17:22.898745+00:00,1.4060761003587245
